rank,symbol,name,price,percent_change_24h,percent_change_7d,percent_change_30d,market_cap,volume_24h,galaxy_score,galaxy_score_previous,alt_rank,alt_rank_previous,social_volume_24h,social_dominance,market_dominance,sentiment,signal
"219","TRUMP","Official Trump","2.1018922834801423","-10.409439294995","30.112168051068","-11.159108235813","500548253","517063148.79","55.2","69","1416","1","2590","0.7015319941927236","0.022720847136431244","75","sell"
"220","WFI","WeFi","2.04","0.09907070996371514","1.287843784230592","","172981422","1354572","55.2","50","1592","2522","8","0.002166894190556675","0.007851959173063989","100","hold"
"221","EGLD","MultiversX","2.9180124509135443","0.863560347689","-1.654544686149","-34.210836255547","87904669","4238928.58","55.2","30","395","449","352","0.09534334438449371","0.003990161857437521","19","hold"
"222","G","Gravity","0.0028082689231623812","2.617933689864","1.459596139366","-27.138875675063","20159780","3755145.36","55.2","55","1312","1219","4","0.0010834470952783375","0.0009150911564246012","","hold"
"223","ELON","Dogelon Mars","3.035995512045855e-8","0.63890868233","8.050245767421","-25.890811707353","30334584","4158113.97","55.1","26","449","366","551","0.14924483737459102","0.0013769450634986695","56","hold"
"224","CWEB","Coinweb","0.0011056400114714743","0.139110739378","-6.620298394299","-15.11358006157","7374960","72614.17","55.1","29","1614","2568","6","0.0016251706429175061","0.00033476360729061414","100","hold"
"225","KAIA","Kaia","0.03706836846988072","0.569679292951","-1.369586987935","-21.824981558217","217255976","6110089.55","55","36","747","1020","99","0.026815315608138858","0.00986166626411575","29","hold"
"226","VANA","Vana","1.1265924128691458","1.170877944973","0.685942187402","-28.079475701117","34632131","1918503.17","55","41","706","1819","17","0.004604650154932935","0.0015720189806752993","100","hold"
"227","B3","B3","0.00059602","10.175923255041663","6.490597698115288","","27670773","8581207","55","62","293","1940","13","0.003521203059654597","0.0012560295630077625","100","hold"
"228","MON","Monad","0.021975394325106364","3.456692287563","1.296862223668","-26.677114978825","260214876","27416894.3","54.9","44","44","616","3106","0.8412966694836291","0.011811653291738512","76","hold"
"229","TRAC","OriginTrail","0.364605761830075","0.724808050719","8.376047455473","5.779154516384","162170759","2752594.59","54.8","64","525","94","158","0.04279616026349433","0.0073612424040126094","31","hold"
"230","VITA","VitaDAO","0.30477323409851004","4.145009074694","21.040417811698","-43.727150987284","7940870","7537.14","54.8","58","597","2784","9","0.002437755964376259","0.0003604513497328554","67","hold"
"231","TRB","Tellor Tributes","13.568743948346532","2.415069501957","3.232712725827","-28.854245011331","37569080","9273135.49","54.7","46","204","887","305","0.08261284101497324","0.0017053327398914252","6","hold"
"232","ME","Magic Eden","0.06286836670584023","-0.664363574784","4.055742816556","-44.410936651508","35541575","161346506.65","54.7","57","938","33","361","0.09778110034886997","0.001613300391566857","43","hold"
"233","MERL","Merlin Chain","0.020553991194826357","0.790412751477","-1.771568989478","-44.949096471451","26050327","5284592.75","54.7","69","844","1136","21","0.005688097250211272","0.0011824744049622076","100","hold"
"234","XMR","Monero","338.8912745547774","-1.854296114571","15.606961403815","-14.244822596478","6365163901","103478957.82","54.6","47","1062","858","618","0.16739257622050313","0.2889270217729666","44","hold"
"235","POL","Polygon Ecosystem Token","0.07589719674778392","1.658210635867","-4.869362490719","-19.699639022528","808641423","33125796.35","54.6","38","221","316","356","0.09642679147977204","0.03670578820333878","30","hold"
"236","AGT","Alaya Governance Token","0.015931974915143653","10.749853655035","4.912050311933","39.732224122025","36733186.11","23881691.19","54.5","50","83","1325","112","0.03033651866779345","0.0016673899098383015","20","hold"
"237","TRIBE","Tribe","0.2807162991387179","0.343848831432","-10.677318347263","-23.032594584616","10627195","75.67","54.5","54","3339","1794","5","0.0013543088690979221","0.00048238880395022865","100","hold"
"238","DYM","Dymension","0.017224331783909384","3.037834814682","9.936191087911","-28.479077967778","9367091","9505827.48","54.5","35","170","926","122","0.033045136405989294","0.000425190261774904","19","hold"
"239","BANK","Lorenzo Protocol","0.03918202","-2.706774120223327","22.21520027166552","","16642276","6562879","54.3","54","1555","1193","149","0.04035840429911807","0.0007554248900720835","80","hold"
"240","GAS","Gas","1.1268615825533193","0.433109734623","-0.05043278455","-33.159151337579","73216286","2088784.29","54.2","52","483","342","314","0.0850505969793495","0.0033234279255455338","96","hold"
"241","NEWT","Newton Protocol","0.05395699213155985","2.657351548577","-2.175737391608","-32.899511759536","11578299","6080846.35","54.2","27","580","2106","9","0.002437755964376259","0.0005255612423022376","100","hold"
"242","KGEN","KGEN","0.17205890043377636","2.149420491952","-15.213068804652","-29.836307941205","34093769","2633373.55","54.1","43","274","1276","159","0.04306702203731392","0.0015475816948936556","26","hold"
"243","OZO","Ozone Chain","0.1307705802963738","0.052291632239","0.456989003703","0.636840977609","125659436","154746.49","54","56","639","264","561","0.15195345511278685","0.0057039232871044804","86","hold"
"244","SN34","BitMind","3.41","22.933164002433543","35.54541369600614","","15609487","256317","53.9","53","2622","1692","1","0.00027086177381958437","0.0007085446125912474","","hold"
"245","WIF","dogwifhat","0.16003584961531567","0.406902394897","1.997857496517","-27.127525063469","159860283","41985806.42","53.8","35","464","322","487","0.1319096838501376","0.007256365458196172","43","hold"
"246","BABYDOGE","Baby Doge 2.0","3.377533775829949e-10","1.36254398605","2.286910523618","-24.932853091797","61584263","2955545.68","53.8","51","269","604","382","0.10346919759908124","0.002795428047638753","55","hold"
"247","BARD","Lombard","0.15963743944283454","-1.721864174544","2.104009296004","-41.151030934403","51576034","9706801.1","53.8","44","1451","157","222","0.06013131378794774","0.002341135299931574","3","hold"
"248","AAVE","Aave","67.38235103474368","3.923463412273","8.43795126544","-31.321627589746","1022980760","111645951.23","53.6","48","50","190","475","0.1286593425643026","0.04643506261816932","21","hold"
"249","WCFG","Wrapped Centrifuge","0.0491666005906289","-27.808002876963","-60.533190166068","-82.880328863831","153609690.52","0.37","53.5","53","5697","2396","5","0.0013543088690979221","0.006972639053400976","","sell"
"250","USDY","Ondo US Dollar Yield","1.1321922530902162","0.156195545082","-0.285565129014","-0.011596137049","2150862071","10026.64","53.4","59","1367","1154","18","0.004875511928752518","0.0976317628397335","67","hold"
"251","S","Sonic","0.030702681151190958","-0.084185386389","2.028532748065","-37.971120081122","116275462","10447321.82","53.4","27","673","353","2667","0.7223883507768316","0.005277966673514531","70","hold"
"252","ZORA","Zora","0.008388288688902179","-0.76517009139","-5.606770507333","-33.603115859885","37558099","12741464.13","53.4","37","1456","1267","97","0.026273592060499687","0.0017048342911985975","7","hold"
"253","MAGIC","Treasure","0.04721181804863961","2.434373115216","-0.7737903058","-32.581082291455","15723605","3642154.04","53.4","60","442","1485","21","0.005688097250211272","0.0007137246479184615","86","hold"
"254","HT","Huobi Token","0.09122","1.4185178211322358","-17.56320045583954","","9978612","1442.56","53.4","50","467","927","169","0.04577563977550976","0.0004529483751604632","52","hold"
"255","PCI","Paycoin","0.03845069955064098","-0.091000668421","0.79735914442","-24.577358542359","39207798","437910.4","53.3","53","2874","1655","5","0.0013543088690979221","0.001779717299131348","","hold"
"256","WMTX","World Mobile Token","0.040909231377180555","1.531327058512","1.072600678394","-34.681012708828","34845970","1459533.24","53","55","429","426","43","0.01164705627424213","0.0015817255438321728","80","hold"
"257","SWETH","Swell Ethereum","1882.5397695442534","0.744832849254","5.653152109233","-26.748953321355","34336596.51","17538.51733475","53","53","4713","1896","1","0.00027086177381958437","0.001558604102228339","","hold"
"258","CNX","Cryptonex","33.064700388300466","1.071712288699","5.11327278218","-20.297640276319","4306313419.06","1506904.09","52.9","60","977","1264","12","0.0032503412858350123","0.19547184178470173","100","hold"
"259","HOT","Holo","0.000314848627868899","0.427485142362","2.600748287318","-27.758656849507","56002318","2440529.17","52.9","74","507","554","218","0.0590478666926694","0.0025420528369396026","96","hold"
"260","HYPER","Hyperlane","0.073139","1.2805618012580253","7.501444899599072","","24712293","13910729","52.9","37","333","263","249","0.06744458168107652","0.0011217384703242584","15","hold"
"261","HMSTR","Baby Hamster Kombat","0.0001668024776040478","-15.384172925074","-7.597908255529","-0.316185617985","10775161","45937715.79","52.9","42","1632","988","423","0.11457453032568421","0.0004891052650451177","54","sell"
"262","AMP","AMP Token","0.0005342494962781187","0.058824666298","1.895879414415","-39.786650469758","46327410","1952892.41","52.8","53","561","150","520","0.14084812238618388","0.002102890169984823","37","hold"
"263","PUMP","Pump.fun","0.00154313","1.1110667235692118","8.229722160856904","","536440986","25598060","52.7","64","235","11","6669","1.8063771696028081","0.024350087264458902","79","hold"
"264","MSOL","Marinade Staked SOL","95.26523965100478","2.219847901183","8.766082882832","-24.736546153704","286505714.79","463802.29","52.7","34","422","666","88","0.023835836096123428","0.01300504498905435","0","hold"
"265","GEOD","GEODNET","0.21056684432484904","2.818247166331","36.04880804365","48.387257881992","94529052","1415630.7","52.7","86","156","69","206","0.055797525406834386","0.004290855332270554","65","hold"
"266","ACE","Fusionist","0.08496573029180292","-1.484823590179","-5.575510595833","-35.157234075589","8614957","2602644.2","52.7","57","1209","182","229","0.06202734620468482","0.0003910494540951445","48","hold"
"267","ABT","Arcblock","0.20957432768548645","3.788362620011","1.084210750506","-24.065856627779","20523581","55260.95","52.6","48","462","2059","22","0.005958959024030857","0.0009316047829521936","60","hold"
"268","JPYC","JPY Coin","0.007315724026978323","9.004904664931","2.984301081242","-4.230787273102","18197208","137.77","52.6","56","316","2601","18","0.004875511928752518","0.000826006241755565","75","hold"
"269","GODS","Gods Unchained","0.027456193090711144","6.999068532132","-3.2098782595","-27.176641189016","10825998","718399.62","52.6","27","475","2547","9","0.002437755964376259","0.0004914128541715445","100","hold"
"270","RESOLV","Resolv","0.01699286","-0.4021659723153711","-7.130152697007951","","7076701","3895531","52.6","48","1141","872","229","0.06202734620468482","0.00032122505809890445","29","hold"
"271","FIL","Filecoin","0.7776839678222408","1.866977176515","4.044176108169","-26.200348153488","613741535","72933711.54","52.5","55","177","471","493","0.1335348544930551","0.027858907736540768","53","hold"
"272","AB","AB (prev. Newton)","0.0010939166650031774","-0.91703586991","-3.101515782761","-24.338255738367","108097573","1626050.04","52.5","29","1797","1176","11","0.0029794795120154285","0.004906756575878444","","hold"
"273","BILL","Billions Network","0.07385381310731906","0.041556000012","-1.602514096163","-64.982645082123","178821642","142295475.68","52.4","51","668","56","265","0.07177837006218987","0.008117057982355265","46","hold"
"274","CC","Canton","0.1617112452942852","-0.499090025177","-1.239731698944","-4.08719009927","6272853316","15716648.46","52.3","47","852","309","489","0.13245140739777678","0.2847368669211834","72","hold"
"275","DCR","Decred","12.214005096548863","2.097284165199","-2.098006280038","-34.919213901458","213150708","1433227.3","52.3","42","280","914","251","0.06798630522871568","0.009675320260262885","10","hold"
"276","TIBBIR","Ribbita by Virtuals","0.120583","4.531687433546105","15.660257029242604","","120571812","1050287","52.3","62","65","82","450","0.12188779821881299","0.005472986256560816","39","hold"
"277","ALCH","Alchemist AI","0.06739095276282375","8.591283240409","13.654048782352","-18.611923929383","57037279","10341398.85","52.2","66","272","411","18","0.004875511928752518","0.0025890317056744975","67","hold"
"278","CORE","CORE","0.02847905379343427","-1.196204220188","5.587877804163","-30.978839667529","35336015","6807584.16","52.2","81","1199","57","81","0.021939803679386336","0.0016039696281302204","96","hold"
"279","TOKEN","TokenFi","0.0025788267956997923","0.011350589307","1.380311151505","-23.215474877014","9714456","7226630.51","52.2","62","710","716","292","0.07909163795531864","0.0004409578266764769","87","hold"
"280","OMI","ECOMI","0.00023138361783563486","-2.505142570544","22.791047497439","58.825242564317","62714069","864152.31","52.1","42","1536","1296","195","0.05281804589481895","0.0028467121131928144","47","hold"
"281","CCD","Concordium","0.004385670973383637","0.656802818292","-16.960189596204","-21.691913203609","55267153","138302.13","52.1","48","1043","1940","23","0.006229820797850441","0.00250868228478016","100","hold"
"282","CLASH","GeorgePlaysClashRoyale","0.010885044236424416","4.709702313313","0.73449904528","-36.609720406595","10911445","735421.02","52.1","36","203","861","53","0.014355674012437973","0.0004952914577100263","38","hold"
"283","TRUTH","Swarm Network","0.012133597637516626","5.673778462505","10.392882531275","-36.179854960808","25077234","1491625.84","52","20","178","1575","106","0.028711348024875946","0.001138303843642655","4","hold"
"284","YB","YieldBasis","0.0895164353855989","-0.819462534953","10.026416568338","-23.705546651587","19066606","3519047.93","52","44","1335","1148","118","0.03196168931071096","0.0008654698877483902","37","hold"
"285","BB","BounceBit","0.02187946976635958","1.453536058351","7.036034645272","-39.700832187779","8946364","7525101.1","51.9","67","212","516","502","0.13597261045743136","0.0004060926547092985","74","hold"
"286","VBNB","Venus BNB","15.203061197967541","0.717326326538","5.31701591324","-10.469475284311","342171417.52","342176041.5","51.8","65","1448","1219","5","0.0013543088690979221","0.01553464315464229","","hold"
"287","XPL","Plasma","0.08734369887970855","3.775462068649","25.282959275701","-9.153441581139","219981208","123589419.13","51.8","74","40","5","885","0.23971266983033218","0.009985369781832973","53","hold"
"288","NPC","Non-Playable Coin","0.005003656646662108","-2.308721652955","11.370572249062","-37.441182465068","40363605","3252599.66","51.8","25","1305","675","373","0.10103144163470497","0.0018321816000430467","34","hold"
"289","APTM","Apertum","0.16911169878510174","0.320425971122","0.477976979384","-8.806761439089","16787115","633154.65","51.8","49","1028","1762","7","0.0018960324167370906","0.0007619994106276343","100","hold"
"290","SFI","saffron.finance","100.64813815153634","1.053438196917","2.99924996742","-9.316875842919","8055866","15783.47","51.8","8","1874","2798","6","0.0016251706429175061","0.0003656712391673732","","hold"
"291","PNUT","Peanut the Squirrel","0.044324159416506435","2.922654844342","7.218364906079","-31.442479890852","44399900","17369474.84","51.7","50","97","184","503","0.13624347223125097","0.0020153967868764763","70","hold"
"292","OG","OG Fan Token","2.7025409234633107","-0.043298510163","6.497630780274","-17.431728406634","12717976","4011073.41","51.7","50","849","939","313","0.08477973520552992","0.0005772933715159751","26","hold"
"293","NFT","AINFT","2.6461722568420107e-7","-0.394384259049","-1.134422576093","-9.923978909209","262700658","6982354.66","51.6","24","1845","1595","4","0.0010834470952783375","0.01192448771379071","100","hold"
"294","SUSHI","SUSHI","0.17610340825331403","1.991340371817","0.811152252022","-23.46883596699","48120222","5984477.12","51.6","43","264","881","215","0.058235281371210645","0.0021842693520161697","5","hold"
"295","NOS","Nosana","0.3491035667355958","6.504532449127","16.76132137311","-3.238184715382","34881245","428112.88","51.6","56","233","443","33","0.008938438536046284","0.0015833267438721968","67","hold"
"296","VSTR","Vestra DAO","0.00627893","0.16928664587574851","-10.498232540742624","","11031735","10974.09","51.6","45","1392","1705","39","0.010563609178963792","0.0005007516519783326","67","hold"
"297","ONDO","Ondo","0.364365826222134","1.596663774731","8.413834688301","-6.820409549497","1772384811","83566298.18","51.5","47","167","596","901","0.24404645821144555","0.08045195266651661","50","hold"
"298","CHZ","Chiliz","0.025925247668962335","-0.579797390819","1.439115895252","-41.516128007015","270394705","51650945.27","51.5","55","973","934","226","0.06121476088322607","0.012273735293219415","65","hold"
"299","ZEST","Zest Protocol","0.278305","0.5118744990122398","3.0931502820242707","","40615948","6889084","51.5","61","530","143","141","0.0381915101085614","0.0018436359337553024","86","hold"
"300","OCEAN","Ocean Protocol","0.10174690716688743","-0.596979121522","-6.076084751853","-18.818221226761","20357365","17889.22","51.5","58","1946","2179","15","0.004062926607293765","0.0009240599192852155","100","hold"
"301","TAIKO","Taiko","0.08488589208420769","-0.405445295673","-1.850097580894","-27.977782909525","16677451","4499868.81","51.5","20","2123","2364","5","0.0013543088690979221","0.0007570215509199317","","hold"
"302","CYS","Cysic","0.4635510691758719","0.198024252117","3.669133607336","-3.290292511529","74444613","4815641.97","51.4","43","750","1060","180","0.04875511928752519","0.003379184048623145","11","hold"
"303","JELLYJELLY","jelly-my-jelly","0.05710349513043337","-2.482894272744","3.065393537035","-4.566153981507","57057168","4780215.85","51.3","39","2274","1406","25","0.006771544345489609","0.0025899345056063484","100","hold"
"304","HOLO","Holoworld AI","0.06491796789416265","5.450797995918","14.900026187695","-11.996658938043","47149820.56","10514974.96","51.3","42","77","579","268","0.07259095538364861","0.002140212080308861","8","hold"
"305","GIGA","Gigachad","0.002735715662377742","-0.334438515591","15.043319631959","-44.906732447548","26217866","6809730.35","51.3","54","889","39","410","0.1110533272660296","0.0011900793221416718","39","hold"
"306","WIN","WINkLink","0.000017666563833779585","-0.242033489752","2.640411277277","-15.847447326915","20826596.53","5812560.51","51.3","47","864","394","176","0.047671672192246856","0.0009453592401815045","90","hold"
"307","SATS","SATS (Ordinals)","9.672450786859467e-9","-0.793050330402","1.751228680369","-34.122391190296","20305980","2541043.7","51.3","72","935","113","794","0.21506424841275001","0.0009217274553856652","77","hold"
"308","XNY","Codatta","0.00583585878524364","-4.468709438144","17.600314514716","-41.639892773341","14538055","2146675.26","51.3","63","1980","1432","51","0.013813950464798804","0.0006599102550779054","64","hold"
"309","INIT","Initia","0.05925186623776029","-2.28745359205","8.399638186804","-38.639024958113","11709345","6990347.18","51.3","63","1725","171","106","0.028711348024875946","0.0005315096720809762","22","hold"
"310","XLM","Stellar","0.1883261700094215","0.001412056785","-11.848423054903","16.125484897686","6371466476","153279143.42","51.2","35","582","532","908","0.2459424906281826","0.28921310776424236","59","hold"
"311","DOGS","DOGS","0.000042972056378761944","-0.637545925474","4.2127061739","-28.638347205776","22179529","8144116.14","51.2","33","1110","556","141","0.0381915101085614","0.001006771445004012","21","hold"
"312","XYO","XY Oracle","0.0036025851725094648","-2.278464766948","3.050186792172","-13.173763303552","50170451","6095935.32","51.1","33","1500","262","253","0.06852802877635485","0.0022773331863707737","11","hold"
"313","BEAT","Audiera","7.31243968076839","-5.668825181925","216.496781116147","1160.746754062816","2105151750","125721010.18","51","41","1309","865","1508","0.40845955491993324","0.09555688352535459","42","sell"
"314","KAITO","KAITO","0.4683337730087502","11.697041926838","3.216655122196","0.115117524045","113941534","24497671.21","51","23","36","504","245","0.06636113458579818","0.005172025196349019","10","hold"
"315","PTGC","The Grays Currency","0.00006316","3.1477567437155662","-7.252148069281638","","18235770","12712.7","51","61","471","1813","28","0.007584129666948362","0.0008277566450424087","71","hold"
"316","TEL","Telcoin","0.0024139776191583273","-1.495444138677","2.040761684229","-25.334965954509","229479430","1195339.83","50.9","47","1127","683","708","0.19177013586426575","0.010416512331699965","51","hold"
"317","HIVE","Hive","0.05001983343282054","-1.576965473394","-3.250506082535","-21.455310761443","27526900","1976795.48","50.9","50","1158","928","313","0.08477973520552992","0.0012494988910486304","64","hold"
"318","OGN","Origin Protocol","0.01771997087399113","1.685508715684","1.685485288909","-25.106404629465","11764100","743445.46","50.9","53","477","687","82","0.02221066545320592","0.0005339951067568521","93","hold"
"319","METH","Mantle Staked Ether","1840.4494442851155","0.758622849441","6.113781710151","-25.955535898473","548096127.52","55181.57","50.8","50","1037","1393","22","0.005958959024030857","0.024879136536416692","67","hold"
"320","FLOKI","Floki","0.00002515357589597834","0.742267245111","5.004819769553","-27.839379203934","242631980","13966464.35","50.8","34","351","290","675","0.18283169732821947","0.011013531852222133","45","hold"
"321","EIGEN","EigenCloud","0.20032410470669199","12.799493422777","20.48481357919","-9.456508907095","158462559.28","19129744.88","50.8","35","49","1004","167","0.045233916227870596","0.0071882400550501106","14","hold"
"322","CELO","Celo","0.06170122440154171","0.003980842421","1.691929249526","-33.316439417189","37113908","1622407.07","50.8","58","562","499","2162","0.5856031549979415","0.0016846716080808548","55","hold"
"323","CSPR","Casper Network","0.002138070324720934","1.155936496921","-0.924278573833","-26.914360888757","34355849","1197464.8","50.8","29","308","703","339","0.09182214132483911","0.0015594780097480717","11","hold"
"324","BIO","Bio Protocol","0.031935434435620365","4.633452064942","19.083498084758","-31.149902055685","68758195","54343442.14","50.6","37","109","1088","95","0.02573186851286052","0.003121066607682139","79","hold"
"325","LEND","Aave (Old)","0.389269","-0.31512595997229503","5.9884863039962415","","13993045","2.53","50.6","35","2839","2481","6","0.0016251706429175061","0.0006351712038004127","","hold"
"326","CELR","Celer Network","0.0021978364607399005","0.46830967702","0.087918969104","-23.545358838668","12414106","1207371.69","50.6","44","836","1010","95","0.02573186851286052","0.0005635001282512795","0","hold"
"327","PYTH","Pyth Network","0.03798352530039744","-0.94079859558","18.474132949905","-24.667082843267","298247834","15358318.04","50.5","56","964","54","519","0.1405772606123643","0.013538042345511333","46","hold"
"328","MINA","Mina Protocol","0.04300619124714282","0.209038059663","-0.936754976128","-34.334000849475","55358196","3739537.95","50.5","35","766","869","252","0.06825716700253527","0.002512814901512801","4","hold"
"329","SN24","OMEGA Labs","2.4","22.516008054819515","48.496590810142735","","11281256","359698","50.4","54","430","2114","6","0.0016251706429175061","0.000512077889687386","100","hold"
"330","ZIL","Zilliqa","0.00322161339390152","2.10107862","4.28277898","","62759686","3917899.92514431","50.3","41","237","655","249","0.06744458168107652","0.002848782756487663","19","hold"
"331","SLP","Smooth Love Potion","0.0005084798143644113","0.353169214418","-1.87475830746","-30.664562032539","18457349","965181.65","50.3","38","723","929","248","0.06717371990725693","0.0008378145416736917","9","hold"
"332","ATOM","Cosmos","1.9422389933593787","-3.114431595564","16.811592108321","-4.267619465615","996726142","28233661.95","50.2","48","1281","571","509","0.13786864287416845","0.04524331505211918","45","hold"
"333","WAL","Walrus","0.03444362","0.04890864682213612","-2.5859860593554127","","82769367","9390127","50.1","65","711","88","156","0.042254436715855166","0.0037570606308482643","36","hold"
"334","MEY","Mey Network","0.049926743297516674","0.1328518587","-0.666099562179","-9.484343110856","13436447","144124.04","50.1","51","2724","1341","4","0.0010834470952783375","0.0006099061509335848","100","hold"
"335","SN19","Nineteen.ai","3.02","23.769391067705886","29.394028660240362","","13331576","144446","50","50","2648","1256","1","0.00027086177381958437","0.0006051458547068698","","hold"
"336","SAFE","Safe","0.09316839617467158","-0.210197021286","-3.851121097619","-37.356113571246","69792112","704482.87","49.9","53","858","268","282","0.0763830202171228","0.0031679980872507184","78","hold"
"337","DRIFT","Drift Protocol","0.016495197418142208","-0.076530212226","-9.282885191645","-50.09755746371","10088209","6101522.85","49.9","60","1068","191","42","0.011376194500422545","0.0004579231936094079","33","hold"
"338","HBAR","Hedera","0.07873373994909398","0.603781200859","-2.725818811682","-17.213369754105","3420805285","44785071.53","49.8","59","357","539","837","0.22671130468699213","0.1552769258471093","73","hold"
"339","API3","API3","0.2583042269000999","0.324588694723","-0.408073526659","-29.303069322667","36836990","6450691.62","49.8","25","1733","2153","8","0.002166894190556675","0.0016721017678913894","0","hold"
"340","LUNC","Terra Classic","0.00007315548965194211","-1.340723984773","9.028407854797","-6.491274037799","404074751","16609291.04","49.7","59","1002","18","555","0.15032828446986934","0.01834172948189776","60","hold"
"341","ROSE","Oasis","0.006440068654508175","0.966348233471","-1.954824323596","-45.500330129322","50043752","2182601.52","49.6","44","374","665","405","0.10969901839693168","0.002271582075275918","31","hold"
"342","UAI","UnifAI Network","0.26675549374547863","-4.744493571127","-3.063231816328","7.919990359496","63861347","5001772.49","49.5","54","1462","1079","305","0.08261284101497324","0.0028987892664038366","61","hold"
"343","METIS","Metis","2.7215026133831635","6.488353230471","6.108132543568","-29.80792927475","20468422","4357711.14","49.5","37","76","730","258","0.06988233764545278","0.0009291010099399275","6","hold"
"344","MASK","Mask Network","0.3682101616207378","1.287363632478","2.441028180338","-28.462109214639","36776092","9410670.3","49.4","70","283","120","465","0.12595072482610675","0.0016693374906401521","48","hold"
"345","FIGR_HELOC","Figure Heloc","1.018","-1.6781300452970653","-1.5085354288036745","","19162760760","95054","49.1","75","2283","932","11","0.0029794795120154285","0.8698345370909984","","hold"
"346","IMX","Immutable","0.14549466040161385","1.980146823061","13.009924158046","-28.336156606811","122456097","11613617.54","49.1","55","145","528","524","0.14193156948146224","0.00555851757385116","42","hold"
"347","BIM","BIM","1.0862677549138882","0.850037598448","6.379782521214","-25.242999208395","43108211.95","193511.36","49.1","31","1546","2297","5","0.0013543088690979221","0.0019567645839747416","","hold"
"348","BLAST","BLAST","0.00031573322731803924","-1.427404023092","-1.798446920554","-35.734217847813","19936268","2367160.44","49","33","1566","1362","139","0.03764978656092223","0.0009049455172085594","25","hold"
"349","XRD","Radix","0.001119803147109745","1.290695638928","7.017213723171","-7.526790971071","15067970","153686.49","49","62","1099","1912","11","0.0029794795120154285","0.0006839641152964565","100","hold"
"350","XAN","Anoma","0.00887999","-0.6997035401765048","13.011004526598194","","22167486","3478494","48.9","47","1478","275","101","0.027357039155778022","0.0010062247900902766","14","hold"
"351","ARPA","ARPA","0.008465873774953935","1.311704547755","0.022333937947","-27.423843593703","8302250","2978421","48.9","35","801","1448","11","0.0029794795120154285","0.00037685508241787086","50","hold"
"352","GEKKO","Gekko HQ","6.196627034291471e-7","0.318817698628","1.455445282412","-1.041648251724","50637108.81","25293.59","48.8","48","4691","1814","2","0.0005417235476391687","0.0022985156811701946","","hold"
"353","CKB","Nervos Network","0.0011473155342781442","1.255012569","7.67579487752","-28.641166135056","56038281","2739941.43","48.6","41","378","319","258","0.06988233764545278","0.0025436852666217966","6","hold"
"354","DAO","DAO Maker","0.030729807325272","0.721581790297","8.997891244952","-32.387740084353","7708638","1109495.03","48.6","63","1067","695","10","0.0027086177381958443","0.0003499098929590811","100","hold"
"355","OKB","OKB","75.05663358840724","1.502302231505","6.956387952345","-11.947605357012","1573182674","13459573.42","48.5","60","190","53","487","0.1319096838501376","0.07140978484972586","53","hold"
"356","SD","Stader","0.1452360202911321","4.188876855074","3.215901385936","-23.796597432474","10467698","1348031.36","48.5","40","124","362","88","0.023835836096123428","0.00047514892860554456","6","hold"
"357","USUALX","USUALx","0.01720825","-0.4391808878963584","6.557845930151577","","8001311","862.04","48.5","48","4477","2079","1","0.00027086177381958437","0.000363194882875849","","hold"
"358","ETHFI","Ether.fi","0.31651704672188796","0.07809702054","5.272221800865","-28.839551515946","278615867","32622504.11","48.4","52","791","158","147","0.03981668075147891","0.012646909635485749","33","hold"
"359","AIOZ","AIOZ Network","0.05770883964888312","3.224864155967","6.941398068836","-20.774243588303","71657186","2769013.45","48.4","53","220","1250","110","0.029794795120154285","0.0032526573803321637","6","hold"
"360","DASH","Dash","35.72919389665609","3.001535667469","6.896943708305","-21.574816715437","456034863","52732910.71","48.3","47","92","666","415","0.11240763613512753","0.02070029882035442","49","hold"
"361","LION","Loaded Lions","0.0015937136227174536","0.41410575292","2.987977792558","-16.696920517481","48826178","23803.9","48.3","65","1115","1516","46","0.012459641595700881","0.0022163140515329745","80","hold"
"362","CTK","Shentu","0.12844847495341952","1.980608904922","1.425741693196","-35.455674778749","20523520","1540670.94","48.3","38","1005","2116","7","0.0018960324167370906","0.0009316020140449664","100","hold"
"363","PHNIX","PHNIX","0.00001393","1.608047026807301","2.692504573593558","","7390328","182194","48.3","45","444","711","67","0.018147738845912153","0.00033546119034419576","45","hold"
"364","BRETT","Brett","0.00695979854526294","20.939789556894","29.237122377292","-23.282320239308","68074147","14790008.88","48.2","51","15","73","381","0.10319833582526165","0.0030900163543872154","34","hold"
"365","VEE","BLOCKv","0.006088676630128299","2.003559631883","9.108713899849","-50.780747228804","11862580","1192.55","48.2","47","670","2437","25","0.006771544345489609","0.0005384653032116097","88","hold"
"366","HNT","Helium","0.30992889957383185","2.740753235015","-36.286217141692","-65.017738296021","56646341","4702994.14","48.1","44","174","966","205","0.0555266636330148","0.00257128627856615","22","hold"
"367","WOCT","Wrapped OCT","0.0726094680119613","-3.761","0","","45395637.7","170344.27","48.1","75","3163","2677","9","0.002437755964376259","0.002060595234646669","100","hold"
"368","SUN","Sun Token","0.016888091051164206","-0.266291861521","-3.665513843895","-15.308095577562","324892224","57746794.38","48","34","2402","1968","4","0.0010834470952783375","0.014747482411689045","","hold"
"369","CVX","Convex Finance","1.3340763851689397","-2.413908218256","9.422810294195","-27.760342319827","120611344","3947589.28","48","47","1351","871","358","0.09696851502741122","0.005474780690011766","32","hold"
