rank,symbol,name,price,percent_change_24h,percent_change_7d,percent_change_30d,market_cap,volume_24h,galaxy_score,galaxy_score_previous,alt_rank,alt_rank_previous,social_volume_24h,social_dominance,market_dominance,sentiment,signal
"243","FIL","Filecoin","0.7677673816517888","-2.502476500074","1.550543186995","","605338449","65721429.3175692","52.5","56","1388","35","543","0.15295042209246318","0.027631218878058365","67","hold"
"244","CORE","CORE","0.027824218114592385","-5.605940907198","3.993599456874","","34502304","3754145.65","52.4","79","1933","55","74","0.020844072255694797","0.0015748887505761403","100","sell"
"245","CC","Canton","0.15962451950681208","-1.192408255626","-5.494661123322","","6126290351","14447599.52","52.3","33","1085","622","524","0.14759856570248747","0.2796400424897147","73","hold"
"246","SERV","OpenServ","0.06372516731613814","4.821958885878","1.488711970918","","49699206","1181114.38","52.2","65","40","1164","230","0.06478562998391627","0.0022685650338587888","74","hold"
"247","TOKEN","TokenFi","0.0025690732746164063","0.274265301727","1.684797523799","","9637947","6768717.04","52.2","55","695","674","164","0.046194970945053336","0.0004399327740242814","82","hold"
"248","XVG","Verge","0.002498499803834425","-2.00046287","-1.77221084","","41268497","1985850.00023648","52.1","53","2286","199","420","0.11830419388367318","0.0018837377259931741","32","hold"
"249","CLASH","GeorgePlaysClashRoyale","0.01065451642269462","-0.596657722796","-1.028465576001","","10624935","742840.05","52.1","49","2080","291","72","0.02028071895148683","0.00048498473050097475","42","hold"
"250","HTX","HTX DAO","0.00000168","-0.33155546573878486","-4.95151756533179","","1525175245","61947677","52","41","1059","302","132","0.03718131807772585","0.06961799814898474","7","hold"
"251","BONK","Bonk","0.0000043996868666825425","-1.852295390996","1.735587600517","","387531913","24632200.03253772","51.9","50","1223","182","814","0.22928479481264277","0.017689243311778586","77","hold"
"252","BB","BounceBit","0.021442007157468874","-1.531595428508","4.79333836321","","8760745","7128446.92","51.9","54","1243","74","418","0.1177408405794652","0.0003998920984281562","70","hold"
"253","FRAX","Frax","0.9926151851276211","-0.05338749071","-0.067222204818","","240134142","194261.21","51.8","41","1629","568","232","0.06534898328812423","0.0109611392579769","16","hold"
"254","APTM","Apertum","0.1716366301192742","1.158585410043","1.261930093249","","17030768","689535.4","51.8","48","367","1216","7","0.0019717365647278864","0.0007773847490553707","100","hold"
"255","SFI","saffron.finance","99.71565961195464","-0.51017516","-3.1403138","","7961439","17129.51913845","51.8","27","3467","2575","6","0.0016900599126239025","0.00036340705593163156","","hold"
"256","KAIA","Kaia","0.037745198353932016","2.266449060918","2.381455459833","","221030678","10389088.45","51.7","47","151","928","98","0.027604311906190407","0.010089144432627374","28","hold"
"257","NFT","AINFT","2.659447372766829e-7","0.181830614754","-0.563150146256","","263788324","6680387.46","51.6","45","1168","1088","5","0.0014083832605199188","0.012040855706359033","100","hold"
"258","VSTR","Vestra DAO","0.00577576","-8.004222309091029","-18.843981985331197","","10106446","79083","51.6","49","3743","1826","34","0.009577006171535448","0.00046131783296863974","80","sell"
"259","ZANO","Zano","9.342034576572194","-0.023520692808","7.419727590567","","143228788","1407729.27830706","51.5","75","1029","322","41","0.011548742736263334","0.006537807068764303","83","hold"
"260","ZEST","Zest Protocol","0.269906","0.5296593131041307","-9.077671644819725","","39388563","7131120","51.5","58","245","381","125","0.03520958151299797","0.0017979264448559607","79","hold"
"261","OCEAN","Ocean Protocol","0.10137765957788275","-1.037308876782","-6.480219456442","","20212286","14594.39","51.5","42","2890","1787","15","0.004225149781559756","0.0009226080045213101","100","hold"
"262","TAIKO","Taiko","0.08525765193590865","0.631280153549","-1.357927758774","","16508219","4592056.52","51.5","54","690","1583","5","0.0014083832605199188","0.0007535325291652204","","hold"
"263","BCH","Bitcoin Cash","202.14946179421491","-3.392728817008","-9.547533212657","","4050029557","103894045.7828881","51.3","52","1487","91","536","0.1509786855277353","0.1848672479617642","38","hold"
"264","PURR","Purr","0.09177876552642304","2.633804813593","3.029571231193","","54897411","398914.34","51.3","64","75","867","172","0.048448384161885204","0.002505841784353151","73","hold"
"265","$FARTBOY","Fartboy","0.010659679633162616","-4.05638044049","-13.922422934917","","10599669","332148.57","51.3","79","3118","895","48","0.01352047930099122","0.00048383144116783175","89","hold"
"266","BIM","BIM","1.0761928468202897","-0.48169401","3.67277483","","43108211.95","191397.28132336","51.2","46","3392","1680","3","0.0008450299563119512","0.0019677131723581983","","hold"
"267","SINGULARRY","Singularry","0.02436123","-2.173264726913744","-16.87693474275947","","24232884","35551","51.2","39","3173","1858","38","0.010703712779951382","0.0011061318225477506","83","hold"
"268","REPPO","REPPO","0.02099311","12.754997414131955","49.19314920431863","","8388287","502371","51.2","54","27","78","293","0.08253125906646723","0.00038289091745594963","27","hold"
"269","VTHO","VeThor","0.0003951533220346167","-1.281511082745","-0.086458995296","","39675744","1308224.58","51.1","51","2318","444","124","0.03492790486089399","0.0018110350803337309","32","hold"
"270","AURA","aura","0.014347666741005674","0.953344946276","13.613509469239","","13790000","881879.8","51","57","142","144","557","0.15689389522191896","0.0006294569739587529","81","hold"
"271","DEGEN","Degen","0.0015181694648822225","-3.813513155859","-3.018242490517","","56333710","4345024.33","50.9","47","1788","890","280","0.07886946258911545","0.0025714029462269718","32","hold"
"272","OGN","Origin Protocol","0.017541479969156202","-0.17890167","0.73578822","","11652178","573761.29237253","50.9","54","2000","386","65","0.018308982386758942","0.0005318741627199965","90","hold"
"273","NEAR","Near Protocol","2.0907321832973755","1.002017319216","8.856737982641","","2727370459","302859462.54","50.7","49","73","598","1065","0.29998563449074267","0.12449328179743545","74","hold"
"274","CYS","Cysic","0.4682200720413713","-0.760826792014","5.050820499332","","75113318","3696091.98","50.7","42","1228","354","244","0.06872910311337203","0.003428615072681764","12","hold"
"275","B2","BSquared Token","0.43154","2.401351710100442","-11.854993811239877","","17909001","4010817","50.7","3","482","2531","5","0.0014083832605199188","0.0008174724855753647","","hold"
"276","KAITO","KAITO","0.4669206938976491","6.48490544219","3.196876642115","","112506025","47391852.87","50.6","46","22","85","310","0.08731976215223497","0.0051354388722717765","16","hold"
"277","XNY","Codatta","0.005736039874598479","-2.880593486775","16.561351038037","","14437130","2351176.55","50.6","26","2825","1461","50","0.014083832605199187","0.0006589958058338746","73","hold"
"278","LEND","Aave (Old)","0.389269","-0.08839369123111489","2.4631940875292186","","13993045","2.53","50.6","41","3761","2072","7","0.0019717365647278864","0.0006387251459150586","","hold"
"279","SUPRA","Supra","0.00030284265806958754","-0.74877333","-5.32041439","","10838042.19","487120.28350159","50.6","52","1966","132","251","0.07070083967809992","0.0004947122001852571","59","hold"
"280","PYTH","Pyth Network","0.039153872142248365","1.397476197473","24.745203628054","","306684648","23290600.67","50.5","56","61","69","598","0.1684426379581823","0.013998897062341208","46","hold"
"281","USUAL","USUAL","0.010136855074581199","-2.256307816183","5.960709993159","","18125839","16778209.76","50.5","19","1514","572","212","0.059715450246044556","0.000827370251443332","16","hold"
"282","SN24","OMEGA Labs","2.5","10.16099930731665","48.289315407869935","","11728130","615301","50.4","76","445","519","6","0.0016900599126239025","0.0005353410601881703","100","hold"
"283","ABT","Arcblock","0.20947168448057002","1.67595847","-1.7284386","","20386781","53889.37436324","50.3","66","359","765","25","0.0070419163025995934","0.0009305729860057866","60","hold"
"284","WAL","Walrus","0.03374927","-0.8007590190438878","-4.927899379784987","","80936457","9756229","50.1","56","1174","82","163","0.04591329429294935","0.00369441749863399","44","hold"
"285","MEY","Mey Network","0.04966402815118264","-0.837542428477","-0.043396623954","","13285705","160488.03","50.1","44","4146","1675","4","0.001126706608415935","0.0006064379743443563","100","hold"
"286","ZRO","Layerzero","0.923734097196316","-2.45717288","2.99921474","","233160286","19281684.89818089","50","67","1420","189","403","0.11351569079790545","0.010642811317833022","50","hold"
"287","FOGO","Fogo","0.012607261243908364","-2.483400000982","10.474759816966","","48238354","4488983.67","50","57","1554","151","243","0.06844742646126806","0.002201883128179195","9","hold"
"288","ONE","Harmony","0.0014916516567442227","-0.88016739","-1.50339974","","22107228","1259990.84988177","50","44","2374","632","51","0.014365509257303172","0.0010091043393398269","67","hold"
"289","SN19","Nineteen.ai","3","4.341012602587199","20.3728618317103","","13252525","71729","50","50","1669","1256","1","0.00028167665210398373","0.0006049234433511764","","hold"
"290","ERG","Ergo","0.22495000848760394","1.197138027632","7.366101244739","","18755286","124831.53","49.9","45","497","1476","14","0.003943473129455773","0.0008561019268521366","50","hold"
"291","CBBTC","CBBTC","64353.52052633185","0.432768336804","4.245348379318","","6137262295.38","142565084.33","49.8","59","470","472","16","0.00450682643366374","0.2801408667760003","100","hold"
"292","API3","API3","0.25698201294462336","0.20520266","0.42053815","","36581906","6663394.07245429","49.8","63","1407","1146","9","0.0025350898689358537","0.001669814057462186","0","hold"
"293","BLAST","BLAST","0.0003110834859462725","-1.57162997","-2.25876869","","19721288","2143472.43936294","49.8","36","2378","1305","109","0.03070275507933423","0.0009001959584517089","32","hold"
"294","GUA","SUPERFORTUNE","0.6195547658802703","1.442037118302","-14.693771655854","","27997609","1248848.79","49.7","45","230","1197","107","0.03013940177512626","0.0012779760869630417","19","hold"
"295","BICO","Biconomy","0.01860912629197758","-0.65875793322","-1.040615305384","","13351024","1298592.12","49.7","57","1945","329","287","0.08084119915384334","0.0006094195189478379","28","hold"
"296","WMTX","World Mobile Token","0.04093117153767461","0.40512301","0.5051571","","34628953","1522995.6077258","49.6","59","410","953","42","0.011830419388367317","0.001580669758284255","73","hold"
"297","MSOL","Marinade Staked SOL","93.69438369830121","-0.539450243478","5.156557274429","","286505714.79","256543.26","49.5","38","2227","542","103","0.029012695166710328","0.013077811475968305","0","hold"
"298","ZBCN","Zebec Network","0.002569879145032838","-2.258813325975","-3.718472454718","","250417821","8776141.04","49.5","69","1370","48","443","0.1247827568820648","0.01143054705090679","66","hold"
"299","VELO","Velo","0.0033529370439957704","-1.052089111469","-4.867511766535","","58823154","1543124.79","49.5","44","1911","318","548","0.1543588053529831","0.002685035860445954","56","hold"
"300","FARTCOIN","Fartcoin","0.11640213179367795","-3.988539821724","4.631175414826","","117039630","9313799.56","49.4","44","1534","59","1049","0.29547880805707893","0.0053423793570016006","63","hold"
"301","BRETT","Brett","0.006490328562057999","6.882291504888","21.037598445328","","64140352","17637593.84","49.4","53","14","44","433","0.12196599036102497","0.002927744153630837","34","hold"
"302","ELSA","Elsa","0.04718582","0.10955053061635521","5.689059355483756","","10786485","3164747","49.4","76","884","517","18","0.0050701797378717075","0.0004923588257977867","88","hold"
"303","ISLM","Islamic Coin","0.006529804200856433","-1.102598769478","-12.30048503838","","23925639","9701.7","49.3","14","3541","2801","9","0.0025350898689358537","0.0010921073477135259","100","hold"
"304","FIGR_HELOC","Figure Heloc","1.018","-1.2934584464338827","-1.5085354288036745","","19159318509","95054","49.1","78","2957","1097","10","0.0028167665210398376","0.8745443547343775","","hold"
"305","WLFI","World Liberty Financial","0.05977","0.8817321887741484","7.5625361646915055","","1895529867","31624457","49.1","61","93","695","548","0.1543588053529831","0.08652316853736455","80","hold"
"306","SNX","Synthetix","0.23819326954421693","-1.950144158529","-0.865652858019","","81914019","2864436.21","49.1","29","2535","876","128","0.03605461146930992","0.0037390391968484256","17","hold"
"307","CYBER","CyberConnect","0.3421060156917414","-0.206184432578","-4.508226554483","","22917421","9594020.26","49.1","40","987","805","85","0.02394251542883862","0.0010460863287598823","76","hold"
"308","NST","Ninja Squad Token","1.1902001281924695","-4.130205882814","-0.835590418828","","10249139.93","417650.94","49.1","59","3360","1201","14","0.003943473129455773","0.00046783122596211923","100","hold"
"309","OP","Optimism","0.10663158811837599","-4.233324512504","12.644650616496","","229555331","53159821.5826546","49","76","1579","11","460","0.12957125996783253","0.01047825989901087","61","hold"
"310","SN10","Sturdy","1.5","10.753383925007624","31.196396266215064","","7095433","258493","49","49","1271","2139","1","0.00028167665210398373","0.00032387743184242757","","hold"
"311","FRXUSD","Frax USD","0.999698","0.013674389872165365","0.0266357585246633","","124611692","916033","48.9","43","1120","1104","28","0.007886946258911546","0.005688012948963026","89","hold"
"312","AGT","Alaya Governance Token","0.01591400629155823","8.823044549173","10.878366445636","","36691757.17","20303738.27","48.9","54","43","167","140","0.039434731294557726","0.0016748283130861186","19","hold"
"313","CETUS","Cetus Protocol","0.018540310965848482","0.337208649979","-0.155563039105","","17606234","4597250.57","48.9","54","806","445","25","0.0070419163025995934","0.0008036524130855482","75","hold"
"314","GITLAWB","gitlawb","0.00008166","3.8034173393083592","-21.59976774401042","","8154798","281614","48.9","37","69","1245","160","0.0450682643366374","0.0003722331016914351","81","hold"
"315","GEKKO","Gekko HQ","6.279135683994898e-7","0.149742974115","0.923666287949","","52175646.15","35043.04","48.8","48","2801","1814","2","0.0005633533042079675","0.0023816043756288365","","hold"
"316","NIGHT","Midnight","0.03119863894367973","-7.939415211484","3.07535552532","","518128257.71","79683057.26","48.7","58","1708","97","375","0.1056287445389939","0.023650431125500904","52","sell"
"317","USDH","USDh Hermetica","1.001","0.3089619200216271","0.5579283843836759","","9221321","21538","48.7","54","2144","1795","2","0.0005633533042079675","0.00042091550489936917","100","hold"
"318","VET","VeChain","0.00498305115624462","-2.536901419722","3.728806499552","","428174705","11989795.73","48.6","63","1348","178","889","0.2504105437204415","0.01954442016932427","98","hold"
"319","DAO","DAO Maker","0.030997516299072228","-1.895145445902","7.719000780554","","7789724","1128632.05","48.6","59","3119","542","9","0.0025350898689358537","0.0003555689700517674","100","hold"
"320","OKB","OKB","73.85958084077679","-1.12616095","3.819569","","1550212480","11085413.04956095","48.5","51","1068","31","506","0.14252838596461578","0.07076084529759925","43","hold"
"321","USELESS","USELESS COIN","0.06535790360392028","-1.825958945813","-0.795462311156","","66151732","7808657.75","48.5","42","1277","18","808","0.22759473490001886","0.003019555405862973","33","hold"
"322","SCRT","Secret","0.059028409147622946","-1.144061256038","-1.5259358807","","20129190","6107350.22","48.5","55","1528","920","104","0.02929437181881431","0.000918815012736823","92","hold"
"323","USUALX","USUALx","0.01690298","-2.9844718645174053","-0.1975906401765772","","7856620","857.05","48.5","48","5503","2079","1","0.00028167665210398373","0.00035862249824103096","","hold"
"324","MTL","Metal","0.2546559156924205","0.36973697","2.75436051","","23160596","764568.29065745","48.4","48","568","405","269","0.07577101941597163","0.001057186270720899","51","hold"
"325","AERO","Aerodrome","0.3564580103416269","-2.272560378993","8.591653880566","","339572774.44","11150652.68","48.3","51","1433","90","269","0.07577101941597163","0.015500105223914469","56","hold"
"326","IOTX","IoTeX","0.003284448816299326","-2.325581818826","-4.810170543419","","31042785","14871670.42","48.3","36","1648","778","237","0.06675736654864416","0.0014169758890030576","10","hold"
"327","ARB","Arbitrum","0.08291551656944543","-3.945030684325","1.827718148622","","519189968","36118344.21","48.2","47","1541","63","421","0.11858587053577717","0.023698893848224926","51","hold"
"328","DOLO","Dolomite","0.02436611","-5.738030357778831","7.073677565285104","","11887225","4767403","48.1","51","2099","122","117","0.0329561682961661","0.0005426030947981752","19","sell"
"329","SUN","Sun Token","0.01681585471693586","-0.49590477724","-4.915199421855","","323144639","65959809.5","48","34","1898","1968","4","0.001126706608415935","0.014750228180995908","0","hold"
"330","B3","B3","0.00057816","6.439187863910391","0.16893101907590802","","26937988","24220653","48","61","158","1584","16","0.00450682643366374","0.0012296087317633935","100","hold"
"331","SANTOS","Santos FC Fan Token","0.6366930933625755","1.115541","3.03484253","","10235653","2831802.86690073","48","61","456","1755","20","0.005633533042079675","0.00046721560289135825","100","hold"
"332","DAI","Dai","0.9996120886089174","-0.001407122484","-0.011905669178","","4204478367","34335346.31","47.9","36","882","704","134","0.037744671381933825","0.191917203043282","8","hold"
"333","PUFETH","pufETH","1807.8339284340475","0.224089466545","5.699329552065","","62275669.56","1383.81","47.9","47","2855","1649","2","0.0005633533042079675","0.00284262904369056","","hold"
"334","STIMA","STIMA","0.9995974201107919","0","-0.3300297528","","31757816.02","0.71","47.8","47","5142","3213","1","0.00028167665210398373","0.0014496141241108053","","hold"
"335","SN52","Dojo","1.88","4.824564774881369","30.558381603754835","","8231729","22561","47.8","47","1701","2864","1","0.00028167665210398373","0.0003757446864966288","","hold"
"336","YFI","yearn.finance","1887.2603774077118","-0.342348758098","2.827283955802","","67607521","2978104.1","47.7","35","1872","827","209","0.0588704202897326","0.0030860062063461087","5","hold"
"337","LBT","Law Blocks","0.239877786706072","-0.027414929462","0.449503955837","","58696316","598853.85","47.7","47","2191","1589","3","0.0008450299563119512","0.002679246225662562","","hold"
"338","TOSHI","Toshi","0.0001310452818263035","2.440995352545","6.873813712293","","55118767","9026002.65","47.7","55","55","334","396","0.11154395423317756","0.002515945778401564","38","hold"
"339","WNXM","Wrapped NXM","44.51650441803365","-0.043833317814","0.25565568888","","24421134.99","54142.01","47.6","47","3962","1571","4","0.001126706608415935","0.0011147247085890948","","hold"
"340","REDO","REDO","0.0723893353876624","1.975","0","","7238933.54","30990.26","47.6","27","147","940","77","0.021689102212006747","0.00033042764327606403","32","hold"
"341","AAVE","Aave","65.89386101531025","-1.805200729789","5.526840748709","","1001393612","98546491.88","47.5","44","1252","39","518","0.14590850578986359","0.04570951361502143","20","hold"
"342","OUSG","OUSG","115.55","0","0.06465507237662399","","484049655","0","47.5","54","1931","2435","4","0.001126706608415935","0.022094882602036136","0","hold"
"343","MNEE","MNEE","0.9986513097457778","0","-0.036554800926","","100209951.51","143692.94","47.5","47","2971","2195","2","0.0005633533042079675","0.004574173519799708","","hold"
"344","AGETH","Kelp Gain","3239.91","0","54.96488825454221","","32258310","12.83","47.5","47","4476","1784","1","0.00028167665210398373","0.001472459622742812","","hold"
"345","DIFX","DigitalFinancialExch","0.08454478936066374","6.954788640287","-0.298784966165","","23078415.73","1548323.87","47.5","47","785","2331","2","0.0005633533042079675","0.0010534350782572793","100","hold"
"346","YOUSD","Yield Optimizer USD","1.052","0.01311805776698066","0.07828402929706252","","11965268","62.5","47.5","47","2300","1853","4","0.001126706608415935","0.0005461654378452139","100","hold"
"347","ANDY70B","ANDY70B","0.01196968","0","0","","11555329","16.75","47.5","22","4486","1187","2","0.0005633533042079675","0.0005274534028598856","","hold"
"348","AIO","OLAXBT","0.12338526844148734","-12.106380314166","-1.15504085825","","29179751","3350703.46","47.4","29","2014","549","187","0.052673533943444956","0.0013319360235917253","67","sell"
"349","TIG","The Innovation Game","0.9919218522509468","1.67885710139","-1.177168839829","","28967726","397766.16","47.4","67","160","112","125","0.03520958151299797","0.001322257951444981","77","hold"
"350","IMX","Immutable","0.14300073296604365","-0.580964027902","11.652643310317","","120268238","11666958.52","47.3","43","914","240","524","0.14759856570248747","0.005489752077942792","40","hold"
"351","MOVE","Movement","0.011765980846307207","-4.590652325297","0.663338945219","","46988628","11295646.26","47.3","44","1742","271","258","0.0726725762428278","0.0021448382589814015","28","hold"
"352","XCH","Chia","2.11824404805378","4.569505120736","-8.871600711272","","38980286","1603873.5","47.3","43","65","361","229","0.06450395333181227","0.001779290273357994","15","hold"
"353","AGLD","Adventure Gold","0.174901514308939","-1.361476243393","-9.791223087868","","15288714","5224052.55","47.3","73","1411","93","70","0.019717365647278863","0.0006978671247397259","96","hold"
"354","XRD","Radix","0.001104796735026318","0.567066500687","5.619423330744","","14847306","155083.42","47.3","50","709","2209","10","0.0028167665210398376","0.0006777186588977256","100","hold"
"355","EUL","Euler","0.9708084274020605","5.693748580626","9.836819737232","","23580827","6184301.03","47.2","48","50","309","237","0.06675736654864416","0.0010763680933186988","4","hold"
"356","TUT","Tutorial","0.01069103","0.6483844097540292","-2.4619973670703166","","8922521","3708225","47.2","47","350","325","139","0.03915305464245374","0.0004072765096985806","22","hold"
"357","GRT","The Graph","0.019767688054056664","-0.919744528137","0.063113627465","","213618861","13418299.24","47.1","44","1105","229","350","0.09858682823639432","0.009750825368062033","16","hold"
"358","AXS","Axie Infinity","0.9494283171423625","-1.997464914584","2.116828367328","","164393315","12567262.80036559","47.1","50","1424","212","251","0.07070083967809992","0.0075038809716423535","24","hold"
"359","ACX","Across Protocol","0.042400602037669655","-0.682432059847","0.712623592145","","29986861","2619952.22","47.1","54","3007","1178","11","0.003098443173143821","0.0013687772866991838","100","hold"
"360","ORBS","Orbs","0.00603724896377485","-1.71925791","4.7576401","","29831187","1584510.53132019","47.1","70","2492","231","104","0.02929437181881431","0.0013616714067162935","87","hold"
"361","LUMIA","Lumia","0.08865115827005696","0.294606938015","7.570706324437","","12331725","2441065.84","47.1","55","688","1129","141","0.03971640794666171","0.0005628926977658813","25","hold"
"362","KMNO","Kamino","0.01792185","-1.6770725749116886","18.788706913599274","","86747627","5247768","47","68","1238","159","786","0.22139784855373124","0.0039596735887978685","46","hold"
"363","ZIG","ZIGChain","0.056241","0.9662998291240414","10.193641291359775","","79239770","2715854","47","49","169","657","219","0.06168718681077245","0.0036169706919062777","54","hold"
"364","ICNT","Impossible Cloud Network Token","0.216696","6.968922095847837","-10.852024454853302","","54979475","2872810","47","37","222","1626","16","0.00450682643366374","0.0025095876695678684","67","hold"
"365","VANRY","Vanar Chain","0.003462940466543927","-1.528749676755","-2.071648134653","","7438205","815133.61","47","70","2713","607","32","0.00901365286732748","0.0003395235685993376","67","hold"
"366","CBETH","Coinbase Wrapped Staked ETH","1888.2463593720856","-0.654913491169","2.975999129764","","297876801.89","1716263.36","46.9","52","3878","1576","4","0.001126706608415935","0.013596854991311842","","hold"
"367","BABYDOGE","Baby Doge 2.0","3.3252771655846364e-10","-1.322948570815","0.051813504664","","60699596","2914952.83657989","46.9","44","2006","220","384","0.10816383440792976","0.002770687746097086","60","hold"
"368","WIN","WINkLink","0.00001754354222735128","-0.79051904","2.24253608","","20826596.53","6147607.21075267","46.9","58","1115","280","172","0.048448384161885204","0.0009506487621199176","86","hold"
"369","ALCX","Alchemix","3.5004625534052245","-1.997642352222","1.972243854748","","8847122","422430.11","46.9","72","2829","381","38","0.010703712779951382","0.00040383485441362654","75","hold"
"370","OPN","Opinion","0.07732668322945459","-7.461541895485","-41.641608831055","","13930414","23207625.07","46.8","37","1894","1041","148","0.041688144511389594","0.0006358662974933028","71","sell"
"371","GRIFFAIN","GRIFFAIN","0.008039187700474527","-4.45005786","-0.34647101","","8041517","4516651.28727551","46.8","30","1965","738","228","0.0642222766797083","0.00036706228838708253","11","hold"
"372","USYC","Hashnote USYC","1.13","0","0","","3007900705","562932","46.7","72","1299","1302","10","0.0028167665210398376","0.13729833761694704","100","hold"
"373","AR","Arweave","1.9875556480869465","-2.417630818588","0.286543696648","","130170770","23107860.07","46.7","50","1442","27","265","0.0746443128075557","0.005941762072667209","44","hold"
"374","ULTIMA","Ultima","2273.8449606944687","-0.409065360998","-0.666965411134","","192430330","15375171.78","46.6","52","1471","1428","8","0.00225341321683187","0.008783655780977825","67","hold"
"375","GMX","GMX","5.666396186969737","0.983480026529","1.851289358953","","58197159","3796906.85","46.6","44","190","348","256","0.07210922293861984","0.002656461754687194","4","hold"
"376","MOODENG","MOO DENG","0.03958114","-2.187505365736295","4.412484440473961","","39206924","11195759","46.6","48","1801","448","68","0.019154012343070896","0.0017896353690551707","83","hold"
"377","AGIX","SingularityNET","0.0886882335111857","-0.274990317137","-1.755655628766","","21570403","13637.89","46.6","77","2168","436","27","0.007605269606807561","0.000984600478567861","100","hold"
"378","BNX","BinaryX","30.487927607275022","0.064776449631","-1.546248586796","","19836541","16.07","46.4","63","2008","2100","28","0.007886946258911546","0.0009054567854727144","89","hold"
"379","SAFE","Safe","0.09114850972631193","-2.338683010592","-3.703806634248","","68245637","659121.59","46.3","48","2417","237","146","0.04112479120718163","0.0031151335860701594","77","hold"
"380","TORN","Tornado Cash","5.477643539459403","1.102269918843","0.519126469376","","20628517","78115.84","46.3","13","660","2208","10","0.0028167665210398376","0.000941607243515351","0","hold"
"381","MPLX","Metaplex","0.018629352133252623","-2.262898899194","-6.539513334697","","9549950","600976.1","46.3","64","2354","243","204","0.05746203702921269","0.0004359160716792888","89","hold"
"382","RESOLV","Resolv","0.01717083","0.9917550322397378","-3.134245845379313","","7164603","4096478","46.3","25","234","806","234","0.0659123365923322","0.00032703475881042804","48","hold"
"383","PIEVERSE","Pieverse","0.6327560845649324","-5.177530643277","4.393275664408","","172956166","23331868.6","46.2","48","1904","90","137","0.038589701338245776","0.007894740020149945","24","sell"
"384","RLB","Rollbit Coin","0.06022658826672048","1.407044047363","0.699253701445","","99826466","212710.44","46.2","21","214","1250","189","0.05323688724765292","0.004556668978198429","5","hold"
"385","GODS","Gods Unchained","0.026489566904604064","2.60621499421","-7.885739115225","","10447736","674496.98","46.2","48","427","2322","10","0.0028167665210398376","0.00047689632250035713","100","hold"
"386","LIT","Lighter","1.5686804092386146","-1.331708181669","11.674269618311","","392878822","37301948.47","46.1","50","1144","115","386","0.10872718771213774","0.01793330779032629","46","hold"
"387","TROLL","TROLL","0.080702","6.36142376844711","14.932524218257765","","80602785","3814887","46.1","51","9","22","1779","0.5011027640929872","0.0036791867395756317","35","hold"
"388","CORGIAI","CorgiAI","0.00003545126484135036","1.889288414431","7.754051290721","","12298030","10076.17","46.1","46","925","1978","4","0.001126706608415935","0.0005613546591337174","","hold"
"389","GAS","Gas","1.119282523126213","-0.450328683168","0.157604618013","","72584312","2120842.43","46","57","1603","146","313","0.08816479210854691","0.003313176315329803","97","hold"
"390","SNEK","Snek","0.0003933444644334401","-1.033912590864","33.6485550766","","29387692","2848307.1","46","68","2027","230","198","0.05577197711658878","0.0013414276778790318","62","hold"
"391","METIS","Metis","2.840045455931014","6.278708730476","11.858901832464","","21043843","5607582.68","46","57","42","184","285","0.08027784584963538","0.0009605651729690417","6","hold"
"392","PENGU","Pudgy Penguins","0.006583060708760732","-3.623982481561","-1.148575233149","","414322987","67332676.97","45.9","54","1469","102","875","0.2464670705909858","0.01891214602165132","69","hold"
"393","LCX","LCX","0.027596949286546334","-2.138869585173","2.339917534104","","26654566","79056.18","45.9","45","2371","94","274","0.07717940267649155","0.001216671679227256","26","hold"
"394","APT","Aptos","0.6548365998604635","-3.351600841898","-2.035082561202","","545072166","46285425.99757516","45.8","52","1508","39","514","0.14478179918144765","0.02488031009423517","44","hold"
"395","APEX","ApeX Protocol","0.2898809707982025","13.084279828163","14.091504635643","","40181090.99","2402874.02","45.8","48","72","597","42","0.011830419388367317","0.0018341020989794568","93","hold"
"396","AMP","AMP Token","0.0005241618865150622","-1.848654811011","-2.733181193947","","45544576","2014999.1","45.7","49","2146","274","490","0.13802155953095205","0.002078923204437595","45","hold"
"397","YGG","Yield Guild Games","0.024911580058207337","-1.10723194275","-2.546741693824","","19175498","5361991.91","45.7","58","1164","202","162","0.04563161764084537","0.0008752828821778185","54","hold"
"398","DRIFT","Drift Protocol","0.016094518173320096","-2.565153202123","-7.332266049992","","9846240","4880270.91","45.7","24","1867","908","37","0.010422036127847398","0.0004494404956687187","33","hold"
"399","SC","Siacoin","0.0007111717719329914","-2.904927994126","3.221157517278","","35391195","3621927.53312141","45.6","78","2209","469","38","0.010703712779951382","0.00161546298110835","75","hold"
"400","M","MemeCore","2.960723390348313","0.631327964229","-5.59434598099","","3879696346","8541417.54","45.2","48","325","1276","28","0.007886946258911546","0.17709223508571362","75","hold"
"401","XPL","Plasma","0.08741859215937442","-1.228254635415","26.660558448693","","220481191","118567733.69","45.2","61","1066","305","914","0.2574524600230411","0.01006406260345771","52","hold"
"402","WALLET","Ambire Wallet","0.01577086389903476","5.270523293703","18.601261740508","","11442297","25025.96","45.2","25","633","2068","4","0.001126706608415935","0.0005222939553848671","","hold"
"403","PUFFER","Puffer Finance","0.014820518910123072","5.200759699551","-0.061745446489","","7170395.94","3392485.95","45.2","53","227","1189","15","0.004225149781559756","0.00032729918277581784","100","hold"
"404","MBX","Marblex","0.028433878838475934","1.570313787983","0.557105373027","","7940748","798139.74","45","60","176","338","31","0.008731976215223498","0.00036246259659528785","21","hold"
