rank,symbol,name,price,percent_change_24h,percent_change_7d,percent_change_30d,market_cap,volume_24h,galaxy_score,galaxy_score_previous,alt_rank,alt_rank_previous,social_volume_24h,social_dominance,market_dominance,sentiment,signal
"771","IDRT","Rupiah Token","0.000013893766190880458","0","0","-28.58562317945","9694329","2.56","30","30","3429","1788","2","0.0005603449483502044","0.0004425063812110648","","sell"
"772","APYUSD","apyUSD","1.28","-0.14498398231000326","3.717099614316345","","192537853","580861","29.9","35","2678","1847","5","0.001400862370875511","0.008788563765184568","0","sell"
"773","VENOM","Venom","0.01166248244782655","-4.897115757824","-11.844225083728","-35.229035705407","25336315","105020.21","29.9","41","4477","2318","8","0.0022413797934008176","0.0011564989246675677","","sell"
"774","XBG","XBorg","0.020078795351977312","-13.565360630355","32.597312647754","4.610515201197","7345964","4550.91","29.9","44","4893","1476","5","0.001400862370875511","0.0003353131450507568","","sell"
"775","HASH","Provenance Blockchain","0.009988960288527363","-1.812787261738","20.198765514209","1.939476675655","582019739.49","3164.82","29.8","63","3589","1249","14","0.0039224146384514305","0.026566815373722776","100","sell"
"776","AB","AB (prev. Newton)","0.0010918899926639105","-0.021304758358","-3.529806407433","-24.493349499788","107929993","1172261.85","29.8","49","1003","1836","14","0.0039224146384514305","0.004926561768902783","50","sell"
"777","LUSD","Liquity USD","1.00434019514256","-0.133546744386","-0.147654846135","0.152160213724","28081263","25856.4","29.8","29","3395","1797","4","0.0011206898967004088","0.0012817945491602532","","sell"
"778","CHEX","CHEX Token","0.012465721302083694","-4.27012025337","-9.681886865395","-39.183855554687","15524838","158537.93","29.8","62","4265","680","11","0.0030818972159261243","0.0007086452174532166","50","sell"
"779","LAVA","Lava Network","0.018110026065334416","1.206559347688","7.807563646506","-27.437511003348","9712798","312263.63","29.8","55","659","871","8","0.0022413797934008176","0.00044334941535552043","","sell"
"780","SUPER","SuperVerse","0.09482424078791472","-2.864965970691","1.996561100797","-21.275869553623","61474331","4267157.57","29.7","51","2339","107","181","0.05071121782569349","0.002806051223161621","62","sell"
"781","BTY","Bityuan","0.06032179654575494","-3.544241057604","-9.653172911367","-36.470648545137","44251048","512515.14","29.7","49","4567","1278","3","0.0008405174225253065","0.00201987895348684","","sell"
"782","ZORA","Zora","0.008273309843201973","1.233760196163","-3.103943639186","-30.050837069001","37305554","13044386.58","29.7","35","221","1124","105","0.02941810978838573","0.0017028456223854133","8","sell"
"783","G","Gravity","0.0027289061340008535","0.395773566443","-1.191689799139","-25.077022855716","19787011","11064906.21","29.6","55","794","1219","4","0.0011206898967004088","0.0009031959439991701","","sell"
"784","GUN","GUNZ","0.0056855184842302805","-4.248589114463","-14.039340612798","-59.246548218654","13634493","11202702.88","29.6","42","2861","892","146","0.04090518122956492","0.0006223587168413197","29","sell"
"785","USX","USX Coin","0.999466","0.011870278735483998","0.01941709989602286","","508011087","2161924","29.5","71","976","1062","14","0.0039224146384514305","0.023188623753481998","100","sell"
"786","MMUI","MetaMUI","0.032604090936093844","0.07783520433","-3.216028610582","-17.263271969694","15517297","624846.74","29.5","29","3982","1575","1","0.0002801724741751022","0.0007083010017142302","","sell"
"787","QI","Benqi","0.0013540593594624326","-1.597722118863","-0.778514032843","-21.900750454297","9820650","409261.99","29.5","34","2527","1207","94","0.026336212572459605","0.00044827241706367124","10","sell"
"788","MBG","MultiBank Group","0.24548865865912292","0.270738734061","-11.229352720638","-18.605808029243","60913038.25","2600485.09","29.3","57","480","1797","12","0.003362069690101226","0.002780434391624353","100","sell"
"789","MINA","Mina Protocol","0.04140827665488307","-4.227045249358","-4.652359400136","-31.884697967118","53887077","3473394.5","29.3","50","2799","297","256","0.07172415338882616","0.0024597241786731188","5","sell"
"790","HYPER","Hyperlane","0.070464","-2.2896131400757334","3.3590236496103696","","23829906","14951905","29.2","44","2214","199","247","0.06920260112125023","0.0010877375286788636","20","sell"
"791","BIGTIME","Big Time","0.009027268978307194","2.173763762256","3.316992595425","-30.449728511345","17529092","14691666.55","29.1","36","599","1159","5","0.001400862370875511","0.0008001311969952562","","sell"
"792","WQUIL","WQUIL","0.0152760415105543","-2.648","-1.186672591707827","","13783349.23","9660.25","29.1","29","5143","1607","2","0.0005603449483502044","0.0006291533935701601","","sell"
"793","USDF","Aster USDF","0.998061","0.02151347090228582","-0.05805190517884094","","115169974","40223","29","36","1786","2109","5","0.001400862370875511","0.0052570372244342455","","sell"
"794","XNO","Nano","0.35157185026777643","-4.378366938217","-9.812056803658","-16.077991726452","47874535","119855.7","29","44","4833","965","4","0.0011206898967004088","0.002185276282145207","","sell"
"795","MBL","MovieBloc","0.0007190701098287429","-0.999407825591","3.363682840158","-22.265840192557","14049273","2926493.3","29","74","2916","729","9","0.00252155226757592","0.0006412917236330971","","sell"
"796","CJL","CJournal","0.01551787","0.33669453570996816","13.70396009306777","","10077557","56605","29","29","1621","1059","2","0.0005603449483502044","0.0004599991685363921","","sell"
"797","RETH","Rocket Pool ETH","1943.8099459301957","-0.521044128952","3.041445990115","-25.921301052583","882159847.56","11713.48","28.9","44","4475","2140","3","0.0008405174225253065","0.040266981014723154","","sell"
"798","QAI","QuantixAI","54.57478499651006","-1.386993157349","-1.040276983142","-10.417276317023","54575135","2662414.54","28.9","28","4806","1447","3","0.0008405174225253065","0.0024911312059819014","","sell"
"799","USDAI","USDAI","1","0.09272785249501883","-1.713777424109536","","198432283","41122","28.8","34","2756","2295","3","0.0008405174225253065","0.009057620333060687","","sell"
"800","ZEREBRO","zerebro","0.024672342774605237","-8.139529506611","3.880580283979","-9.018030968551","24974803","7212966.85","28.8","34","3190","1172","164","0.04594828576471676","0.0011399973837270473","30","sell"
"801","FAI","Freysa","0.002149303370069039","-2.872638500644","2.063537537257","-34.370194870335","17602149.81","381534.34","28.8","59","3992","657","10","0.002801724741751022","0.0008034655574819204","","sell"
"802","ETHX","Stader ETHx","1824.7666182779271","0.001764266812","3.465781721631","-24.373879590233","293685729.49","288.86","28.7","55","1273","1603","13","0.0036422421642763286","0.013405549715710244","100","sell"
"803","ALLO","Allora","0.3744605862298185","-2.31188859555","21.446255651561","357.478992279747","89333258","81241552.45","28.7","61","1976","515","487","0.13644399492327475","0.00407769704529054","64","sell"
"804","ANIME","ANIME","0.0028886616673861215","-3.16081237037","-4.659171370975","-36.184391499165","16132685","4639185.8","28.7","46","2719","587","215","0.06023708194764697","0.0007363909414017232","9","sell"
"805","PSG","Paris Saint-Germain Fan Token","0.5509489675714939","0.676598907048","-5.766149166124","-48.759254384462","8889242","4521863.19","28.7","24","272","823","122","0.03418104184936247","0.00040575745976120754","14","sell"
"806","RUJI","Rujira","0.238118","-2.274741622055818","7.875829882336295","","17739797","17372.17","28.6","43","4396","1738","8","0.0022413797934008176","0.0008097490165527602","100","sell"
"807","MELANIA","Melania Meme","0.078469","-4.776618961616416","8.396752774561838","","74716822","9683221","28.5","19","2698","921","126","0.035301731746062874","0.003410516655542768","40","sell"
"808","THBILL","Theo Short Duration US Treasury Fund","1.02","-0.43717478879035776","-0.4040835045354953","","124342501","113083","28.4","14","2929","2648","7","0.0019612073192257153","0.005675725483243162","100","sell"
"809","TDCCP","TDCCP","0.05158","0.7419833480792414","5.839045317212396","","33017984","12882.61","28.3","34","997","2355","3","0.0008405174225253065","0.0015071356268932935","0","sell"
"810","APX","APX","0.2198949856596759","-0.263321496562","-0.076038262688","-2.277177541796","8212102","3668.65","28.3","36","2519","1899","18","0.00504310453515184","0.0003748487943988849","86","sell"
"811","IOTA","IOTA","0.045795910309418805","-2.132428364747","-0.453057615373","-21.250191448481","207374396","6445020.21","28.2","38","2269","688","149","0.04174569865209023","0.00946579113725048","15","sell"
"812","APR","aPriori","0.1843779519714621","-0.908912846395","-24.505495709274","30.047034567708","45966710","5393765.41","28.2","18","1741","937","122","0.03418104184936247","0.0020981918911848834","31","sell"
"813","AITECH","AITECH","0.007112449816384992","0.528413016892","-0.16280264531","-31.484674068079","12745061","4040168.32","28.2","29","841","2254","5","0.001400862370875511","0.0005817597918767017","","sell"
"814","PC0000031","Tradable NA Rent Financing Platform SSTN","1","0","0","","202500000","0","28.1","28","2937","","2","0.0005603449483502044","0.009243294940293507","","sell"
"815","EZETH","Renzo Restaked ETH","1799.2404431626248","-0.527728429624","2.847114732203","-25.151407300533","188577565.95","25376.41","28.1","28","3911","1602","4","0.0011206898967004088","0.008607792894807407","","sell"
"816","FORM","Four","0.225543","-4.765320907660565","-15.186573110334134","","86127206","4076915","28.1","36","2628","84","238","0.06668104885367432","0.003931353913290946","46","sell"
"817","BARD","Lombard","0.15229512846450088","-6.974087005865","-2.414447872892","-41.613445728393","49591666","7573160.1","28.1","50","3140","218","212","0.05939656452512166","0.002263656273671731","4","sell"
"818","KERNEL","KERNEL","0.04727937","-1.3224125413454866","-4.544200763795809","","13607382","6009405","28.1","25","3413","2011","6","0.001681034845050613","0.0006211212108209429","100","sell"
"819","APXUSD","apxUSD","0.959675","-0.13889848774823857","2.784392698466335","","403175587","2091122","28","49","1929","1199","16","0.004482759586801635","0.018403312905515872","67","sell"
"820","BORA","BORA","0.02509773930326536","-0.226838602041","0.86107813559","-29.268396630431","28969472","243020.74","28","29","3221","1307","3","0.0008405174225253065","0.001322337649188022","","sell"
"821","PRIME","The Pink Panther","0.26888984480377737","-2.069567432356","-5.937142402998","-35.931999796483","16832597","885873.06","28","53","3031","1558","14","0.0039224146384514305","0.0007683390552202452","100","sell"
"822","EURR","StablR Euro","0.540769","-7.460226888257601","347.8649983931627","","9270264","250.74","27.8","49","4058","2001","79","0.022133625459833075","0.0004231495522290619","0","sell"
"823","TOKAMAK","Tokamak Network","0.37855932853631225","-0.715355784121","4.960768382786","-30.094594694595","23646573","284912.26","27.7","27","5290","2026","1","0.0002801724741751022","0.0010793691287218816","","sell"
"824","STORJ","Storj","0.07619005735677964","-1.513738277909","-1.639017554696","-24.91148941741","11050472","3596582.61","27.7","64","2748","578","33","0.009245691647778373","0.0005044087502491608","100","sell"
"825","BOTX","botXcoin","0.7027845085060187","0.028858761575","0.021115199126","0.196115272429","36684877","65565.99","27.5","27","2396","1646","4","0.0011206898967004088","0.00167451426152785","","sell"
"826","INIT","Initia","0.05746476592649319","-2.932251775663","4.550294569279","-35.681998797381","11520896","8670118.63","27.5","61","2806","409","107","0.02997845473673593","0.0005258816775528281","26","sell"
"827","PC0000023","Tradable Singapore Fintech SSL","1","0","0","","114500000","0","27.4","27","4350","","0","0","0.005226455657598057","","sell"
"828","TBK","TronBank","0.6216131451697754","0.579708826543","-0.491626372443","-0.263488271761","62202900","16098.24","27.4","33","886","2332","4","0.0011206898967004088","0.0028393074115633725","","sell"
"829","EURA","Angle Protocol","1.155341623829698","-0.069775479581","0.518442035817","-0.599871316307","31671633.2","748.65","27.4","27","5066","1672","1","0.0002801724741751022","0.0014456802316463796","","sell"
"830","TAI","TARS AI","0.012391695660400985","-0.298848788397","-5.306928157199","-34.518140198925","7271663","639604.99","27.4","45","2608","522","16","0.004482759586801635","0.0003319216089650346","0","sell"
"831","USDTB","USDtb","1.001","0.07646020712142519","0.035360725291291584","","916430462","4237391","27.3","25","1829","1770","4","0.0011206898967004088","0.04183129408659477","","sell"
"832","VSUI","Volo Staked SUI","0.7940971340308695","-2.905118981232","-0.585895850593","-31.731494898122","43049509.43","7171.68","27.3","27","5704","1757","1","0.0002801724741751022","0.001965033642945366","","sell"
"833","FLUID","Fluid","1.0525728269136359","-2.324947213081","-4.715037992019","-35.541426474059","83280729","2051698.98","27.2","25","2793","1350","77","0.02157328051148287","0.003801423906121752","0","sell"
"834","EURI","Eurite","1.1545907278635292","-0.085985091374","0.481550626189","-0.731263154941","57309579","5553041.25","27.2","27","4377","1437","2","0.0005603449483502044","0.002615947365931116","","sell"
"835","STETH","Lido Staked ETH","1657.8869568246428","-1.215642375778","2.110106123201","-25.129883973467","19793561250.95","9714671.53","27.1","47","2263","450","52","0.014568968657105314","0.9034949361051642","67","sell"
"836","PYUSD","PayPal USD","0.9997270210110599","0.00231605331","-0.001564196116","0.014448678533","2773739140","35869800.52","27.1","53","957","701","15","0.004202587112626533","0.12660982201706697","67","sell"
"837","KOGE","KOGE","63.50900001521621","-0.068289489589","-1.567192290275","94.751424237565","110958345.8","111131.16","27.1","13","3325","2238","4","0.0011206898967004088","0.00506479366082211","","sell"
"838","BRZ","Brazilian Digital Token","0.19627724298919905","0.026468067534","2.863111416569","-0.634972577227","52478994","24023.42","27","33","2104","1730","3","0.0008405174225253065","0.0023954509615402137","","sell"
"839","DEFI.SSI","DEFI.ssi","0.341538","-0.8800009005766978","3.203962045991423","","8710135","152038","27","27","5288","1788","1","0.0002801724741751022","0.00039758195938159694","","sell"
"840","USN","Noon USN","0.998494","-0.07343862508812177","-0.07194421868599166","","32980585","28317","26.9","26","3435","2768","3","0.0008405174225253065","0.001505428515844049","","sell"
"841","SKYAI","SKYAI","0.367744","5.940575458296293","49.3215275996127","","367145762","30826192","26.8","61","9","7","484","0.13560347750074947","0.01675869908269039","66","sell"
"842","LISUSD","Lista USD","0.998016","-0.01811453401345983","-0.07061683591419231","","75213842","23413","26.8","26","3637","1943","1","0.0002801724741751022","0.003433203581227828","","sell"
"843","LISUSD","lisUSD","0.9974364014029455","-0.050912824338","-0.067171558907","0.031160937969","75174147.57","499.33","26.8","26","5257","2040","1","0.0002801724741751022","0.0034313916932081894","","sell"
"844","FXSAVE","f(x) USD Saving","1.11","-0.0434763377639685","0.8697543337754117","","56785086","14.96","26.8","24","4750","2668","2","0.0005603449483502044","0.002592006410409539","","sell"
"845","ONYC","ONyc","1.11","0.10129452187581736","0.36548196980897174","","193624662","1388399","26.7","57","1219","1355","10","0.002801724741751022","0.008838172141138965","100","sell"
"846","PUMPCADE","PUMPCADE","0.01615384","-16.363901338587674","3.4967811482786013","","16125872","583584","26.6","88","3488","164","59","0.016530175976331028","0.0007360799558786209","95","sell"
"847","GAMA","GAMA Coin","0.21266427628672077","-1.169417365648","2.015505832074","-6.63743806354","15595111.8","41914.58","26.6","26","5495","1640","1","0.0002801724741751022","0.0007118529283666743","","sell"
"848","DESU","Dexsport","0.015817484976710573","-0.407091865955","80.352799397604","54.911683455049","9224053","13615.32","26.6","47","2692","2147","18","0.00504310453515184","0.0004210402095007365","100","sell"
"849","USDCE","USD Coin Bridged","1.0010762600667633","0.179219867737","0.105997696023","0.053043635746","1212775667.49","39629861.54","26.5","9","1146","1988","2","0.0005603449483502044","0.055359620769059384","100","sell"
"850","EURCV","EUR CoinVertible","1.1550675220240758","-0.056792119709","0.543132209922","-0.615033070535","137046651","11229394.28","26.5","38","3563","1841","2","0.0005603449483502044","0.006255617855666518","","sell"
"851","SN17","404—GEN","2.56","-1.5291920955355305","22.660495498362643","","12544370","18633.13","26.4","26","5255","2563","1","0.0002801724741751022","0.0005725990703712081","","sell"
"852","REDO","Resistance Dog","0.07089649571593354","0.960721940376","14.30387889674","-23.072014627249","7243217","138155.7","26.4","51","408","752","26","0.007284484328552657","0.00033062316566690326","80","sell"
"853","TPT","TokenPocket Token","0.0063842067406820555","0.343027343809","-0.232831465967","-20.206685906215","22130580.7","55655.57","26.3","26","1140","1881","3","0.0008405174225253065","0.0010101754172101643","","sell"
"854","QUAI","Quai Network","0.01346557","-4.501732476817736","-24.32209553864366","","13806987","86160","26.1","47","3662","1970","33","0.009245691647778373","0.0006302323608780158","100","sell"
"855","WUSD","Worldwide USD","0.9967681489049044","-0.079770250723","-0.16153740507","-0.162981556237","10645436","238686.74","26.1","43","4304","2307","3","0.0008405174225253065","0.00048592051711614","","sell"
"856","OSMO","Osmosis","0.045279260877379886","-2.284898707222","3.895846086056","-31.367566261596","35542587","5854842.4","26","44","2358","158","132","0.03698276659111349","0.001622373405343416","26","sell"
"857","QKA","Qkacoin","0.68845","2.9526714244380092","-0.344347440095606","","21801936","22.87","25.9","25","1745","2099","1","0.0002801724741751022","0.0009951690109501377","","sell"
"858","CTSI","Cartesi","0.023132334620089845","-1.609253799013","-10.826721837711","-24.035315243812","21615322","995642.08","25.9","42","2578","568","96","0.026896557520809806","0.0009866508467921726","17","sell"
"859","BGB","Bitget Token","1.780123558694988","-0.693906906738","-2.906847221126","-13.147523239558","1248341609","12938791.65","25.6","57","3105","1006","8","0.0022413797934008176","0.05698167742334595","","sell"
"860","BUCK","Bucket Protocol BUCK Stablecoin","0.9984074432077127","-0.008363344893","-0.296139776779","-0.084307566511","25916179","209912.02","25.6","17","3375","1203","4","0.0011206898967004088","0.0011829673393700783","","sell"
"861","ASM","Assemble Protocol","0.0059274017072241765","0.894654575554","0.216610719461","-18.39265755845","9082392","227870.51","25.6","43","596","1077","14","0.0039224146384514305","0.0004145739655277147","100","sell"
"862","BTSE","BTSE Token","1.13","3.01858981608491","8.388452820911215","","183707494","2566718","25.5","38","578","1286","6","0.001681034845050613","0.008385494073008393","","sell"
"863","USDN","Noble Dollar (USDN)","0.999803","0","0","","7067857","103483","25.5","24","2466","2069","2","0.0005603449483502044","0.0003226187004781138","","sell"
"864","YB","YieldBasis","0.0882169156330801","-1.623668003124","9.054441478096","-20.183210028392","19173912","3856968.13","25.4","47","2212","1078","119","0.03334052442683716","0.0008752104877789281","37","sell"
"865","SLP","Smooth Love Potion","0.000496671053067086","-1.217118917914","-2.458492162427","-28.510988445901","18204646","893078","25.2","39","2001","815","265","0.07424570565640208","0.0008309674679586885","7","sell"
"866","VBILL","VanEck Treasury Fund","1","0","0","","67076786","0","25.1","23","2262","","3","0.0008405174225253065","0.0030617803291108662","","sell"
"867","BAND","Band Protocol","0.16259088034065983","-2.627292300096","-6.683577720633","-25.367354450901","29199442","2592324.18","25.1","20","2625","875","127","0.03558190422023798","0.0013328348370271294","34","sell"
"868","QKC","QuarkChain","0.0024833628664352766","-0.241198690067","0.712762448182","-17.638933870668","18150860","526820.88","25.1","60","3372","1632","5","0.001400862370875511","0.0008285123575307447","","sell"
"869","KAG","Kinesis Silver","62.86","-9.446293159279376","-7.260812395992511","","237422786","209060","25","37","5032","1987","4","0.0011206898967004088","0.010837376970588583","","sell"
"870","DST","DAYSTARTER","0.03446580928669078","-0.352361071085","0.202616764568","6.115608326041","11627343.69","85.64","25","25","3448","2742","7","0.0019612073192257153","0.0005307405782658302","","sell"
"871","ASP","ASPECTA","0.025293073887126805","-0.707897938601","1.894544692393","-12.764404949533","8534774","955835.35","25","68","3179","2156","10","0.002801724741751022","0.00038957744854690654","100","sell"
"872","KMNO","Kamino Finance","0.017630946776100085","-4.10398880927","17.892136550523","-16.462484768114","85316880.89","5772083.84","24.9","69","2843","366","197","0.055193977412495134","0.0038948935191244695","79","sell"
"873","MSUSD","Metronome Synth USD","0.998351","0.03671727975416599","0.10072853149480626","","28117212","566838","24.8","42","2845","2183","1","0.0002801724741751022","0.001283435473653135","","sell"
"874","DKA","dKargo","0.004107703756368205","-0.502409777003","3.088018365598","-28.397383552559","20396612","1034703.47","24.7","24","4053","2202","3","0.0008405174225253065","0.000931021730857925","","sell"
"875","XAI","SideShift","0.07269320345838423","0.626476863985","1.077071503234","-16.566156746228","11610452","1458.97","24.7","26","883","2184","5","0.001400862370875511","0.0005299695418573858","","sell"
"876","AURORA","Aurora","0.0261404511099196","-2.224017341531","9.257823035981","-4.690808255813","18691688","446340.96","24.6","47","2847","1501","99","0.02773707494333512","0.0008531989388441721","10","sell"
"877","SN5","OpenKaito","4.41","-1.6214569228479148","21.804747034899375","","16569279","47437","24.6","24","5573","1671","1","0.0002801724741751022","0.0007563196678765998","","sell"
"878","MGO","Mango Network","0.010038603000456298","0.444151061909","0.329295405211","-33.584049499743","16008395","637083.99","24.6","30","799","2227","5","0.001400862370875511","0.0007307176123739253","","sell"
"879","FIRO","Firo","0.7739717588849567","0.11962631612","8.124593391724","-28.599949892683","14463745","275559.76","24.6","31","1164","1579","23","0.00644396690602735","0.0006602106714873852","50","sell"
"880","BLUR","Blur","0.01770161005230523","-3.988593805572","2.608933097811","-25.560027848024","50469425","11225288.3","24.5","50","2774","372","220","0.061637944318522486","0.0023037223740346798","4","sell"
"881","TSLAX","Tesla tokenized stock","405.410113683136","-0.281888756457","2.664829219056","-5.27350441291","158010557.19","3939865.17","24.1","64","1597","216","90","0.0252155226757592","0.007212558337852428","11","sell"
"882","B2M","Bit2Me","0.00594575453642274","0.157353037667","-4.534701921778","-22.837223574687","17391609","85860.7","24.1","24","3092","1042","2","0.0005603449483502044","0.0007938556615963606","","sell"
"883","ORDER","Orderly Network","0.03864157558567507","-3.989932051344","-1.082593514162","-28.74390472561","15304444","4433188.67","24.1","57","4192","810","8","0.0022413797934008176","0.0006985851347615078","","sell"
"884","USTBL","Spiko US T-Bills Money Market Fund","1.086","0","0.06484779651056569","","160011579","49.95","23.9","23","2645","2357","1","0.0002801724741751022","0.0073038726842423445","","sell"
"885","PORTO","FC Porto Fan Token","0.5453367797192764","-1.513387246594","-3.743920484874","-31.585850109145","7082946.63","2905032.16","23.9","34","2485","1435","77","0.02157328051148287","0.0003233074254592297","5","sell"
"886","BOUNTY","ChainBounty","0.015828479514989034","0.555203151076","5.556099342459","-21.707592163293","8240510","211974.18","23.7","50","728","1267","7","0.0019612073192257153","0.0003761455031527805","100","sell"
"887","XEC","eCash","0.000005369534091190276","-1.550181722285","-1.676138959708","-28.261363343236","108668703","2945141.03","23.6","38","2095","327","266","0.07452587813057719","0.004960280852385964","21","sell"
"888","C","Chainbase","0.08857036376319126","-6.984858398675","-12.915691863784","17.637466492043","14201001","7173089.67","23.6","50","3718","358","21","0.005883621957677146","0.0006482174848908792","100","sell"
"889","POKT","Pocket Network","0.008265558979060911","-2.549110059453","6.167885742358","-26.812913343047","16739719","421622.71","23.4","37","3333","1710","20","0.005603449483502044","0.0007640995552327659","100","sell"
"890","META","Metadium","0.00803926821402294","-0.555358023664","2.139940394561","-15.310937927727","13716416","181055.56","23.4","17","3876","1682","4","0.0011206898967004088","0.0006260981659840045","","sell"
"891","0G","0G","0.298334022758332","-0.693","1.8497791251599103","","63604730.72","20603.56","23.3","53","2744","609","19","0.0053232770093269415","0.00290329523774275","100","sell"
"892","BINK","BINK","0.00005957","-0.7878145332787773","4.604695900441198","","8910766","46.69","23.3","23","5285","2103","2","0.0005603449483502044","0.00040673994213303406","","sell"
"893","SN85","Vidaio","2","-2.0799397110218076","22.530864472007455","","8125195","508983","23.2","23","5247","2230","2","0.0005603449483502044","0.00037088184608591654","","sell"
"894","AVUSD","Avant USD","0.999112","0.010409818483738098","-0.12684021115982516","","103546541","4058.78","23.1","22","3810","2034","1","0.0002801724741751022","0.004726475153136761","","sell"
"895","BLESS","Bless Token","0.0050481107448935745","-7.051855533416","-28.042461313654","-12.646778587383","9801590.01","2622255.33","23.1","66","3196","614","74","0.02073276308895756","0.00044755780766150946","85","sell"
"896","CFX","Conflux","0.043973438455033535","-2.75517152792","-3.215645102356","-36.975065550196","231927776","7078704.12","23","60","3249","653","33","0.009245691647778373","0.010586552288465806","78","sell"
"897","RAD","Radworks","0.22060114723689828","-0.577696725804","4.782240691714","-34.509768891755","11082611","2537197.71","23","32","1707","843","124","0.03474138679771267","0.0005058757638594625","36","sell"
"898","KUB","Bitkub Coin","0.765406541273796","-1.483435158758","-0.559379487954","-10.13243302767","52859706","130499.37","22.9","22","4699","1677","3","0.0008405174225253065","0.002412828903778777","","sell"
"899","FLOW","Flow","0.02810046588311039","-2.008119791636","5.37423662552","-23.035785428334","47320735","3108644.59","22.9","54","2930","712","17","0.004762932060976738","0.0021599975822047895","100","sell"
"900","PRO","Propy","0.29795281085738623","-1.161334460127","4.847737465088","-13.517120494894","17168051","4577321.81","22.9","22","4472","1961","4","0.0011206898967004088","0.0007836511552740784","","sell"
"901","MEDXT","MEDXT","0.00071524","-0.5118767255965982","43.568273968980684","","14844275","11.21","22.9","22","5424","1771","1","0.0002801724741751022","0.0006775803061719772","","sell"
"902","LEO","LEO Token","9.701277280702937","1.860933502525","1.882493641452","-4.672773059117","8941164538","397610.37","22.8","32","759","1533","6","0.001681034845050613","0.4081275107872945","","sell"
"903","LSK","Lisk","0.09018497656584068","-2.041708640918","-4.806076649518","-25.638211721217","21252853","1581480.82","22.8","47","3738","1423","11","0.0030818972159261243","0.0009701056227244527","0","sell"
"904","BXN","BXN","0.0006010463365771487","0.137972446885","0.146009322593","-23.126479219969","9600834","397540.01","22.8","53","1405","2311","15","0.004202587112626533","0.0004382387177027055","100","sell"
"905","WBETH","Wrapped Beacon ETH","1818.7667905903854","-1.379332142984","1.787067849896","-25.04976250821","8323325493.77","5007754.58","22.7","40","5383","1966","1","0.0002801724741751022","0.37992569097768","","sell"
"906","LPT","livepeer","1.757821036413228","-3.775369039809","-2.044583983532","-16.399094292509","88083079","5502468.92","22.7","31","3061","461","91","0.0254956951499343","0.004020631498499621","19","sell"
"907","ALEO","ALEO","0.03134226927791523","-2.463446185439","0.267025104391","-34.422450207702","37314145","1333491.37","22.6","48","2814","535","97","0.027176729994984914","0.0017032377663203863","10","sell"
"908","MCUSD","Moola Celo USD","1.0070342749906724","1.049661698132","0.11592799845","0.94087681616","19482360.08","1268.11","22.6","17","2521","","0","0","0.0008892898782836553","","sell"
"909","SUSHI","SUSHI","0.17235746264402446","-1.912421792819","1.728158842975","-20.681560173092","47506395","5100407.67","22.2","27","2230","702","205","0.057435357205895946","0.002168472200173258","4","sell"
"910","ZRX","0x Protocol","0.08491034423003088","-4.834592237017","2.153542065549","-22.849877762157","72738042","5700680.07","22.1","61","3790","460","14","0.0039224146384514305","0.003320193459681267","80","sell"
"911","AXL","Axelar","0.04502641602718821","-4.112043726053","6.851624495836","-27.936405563274","53812249","23687249.41","22","50","2486","26","251","0.07032329101795065","0.0024563085871976017","15","sell"
"912","WAN","Wanchain","0.054445170819556875","0.987764132492","-0.560860467591","-10.260183049813","11109033","2458490.65","21.7","80","373","359","14","0.0039224146384514305","0.0005070818198540919","50","sell"
"913","KCT","Konnect","0.0013103722141548653","8.247148686117","89.288573943583","333.73351018805","9675280","436508.66","21.7","4","512","2619","5","0.001400862370875511","0.000441636872444064","","sell"
"914","ZENT","Zentry","0.0025827909792839137","-0.667291489561","-4.080520894871","-17.188633324791","20088298","1414824.26","21.6","28","1545","756","57","0.015969831027980826","0.0009169484605555958","0","sell"
"915","CARV","CARV","0.040368290612932255","-1.003918137283","7.306100703742","-30.187128680257","37111501.52","5234014.86","21.3","50","2917","675","13","0.0036422421642763286","0.0016939879221062263","100","sell"
"916","POND","Marlin","0.0015695385237489406","-7.011359219397","-12.566322299984","-1.468402305644","12939139","2852134.52","21.2","45","3346","1350","97","0.027176729994984914","0.0005906186570392808","5","sell"
"917","BNT","Bancor","0.2682167689276294","-2.091122859272","-0.140676896385","-19.78697707927","29311332","1487237.76","20.8","68","3198","783","13","0.0036422421642763286","0.0013379421568832748","0","sell"
"918","ALE","Ailey","0.25858806470599455","-0.084173998258","0.185646566646","-2.474174468007","125810276.48","112606.89","20.7","75","1485","604","71","0.019892245666432256","0.005742746075117302","100","sell"
"919","JOE","JOE","0.030551126251705536","-0.796962074537","-0.470530582231","-30.735832562626","14113086","4812730.65","20.6","32","1849","192","131","0.03670259411693839","0.0006442045255097635","13","sell"
"920","SN13","Data Universe","1.83","-1.338390528230306","23.018100647793243","","8897893","15458.53","20.6","20","5559","2078","1","0.0002801724741751022","0.0004061523424502371","","sell"
"921","WEMIX","WEMIX Dollar","0.24464193509927157","-1.371542945201","-7.130501937756","-14.3927299684","113411815","923414.54","20.1","54","2522","1682","12","0.003362069690101226","0.005176784472883967","25","sell"
"922","WECAN","Wecan Group","0.002119003826325486","-4.750217857649","1.836240082226","71.593415122885","12714022.96","32918.11","20.1","17","4747","2326","5","0.001400862370875511","0.0005810580486846378","","sell"
